id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,video[0].url,video[0].tag[0],gtin,product_tags[0],product_tags[1],style[0]
uyJSzIis1XqQu6ECM9xhP7,2023 Winninger Hamm,"Aromen und Stil Intensives Goldgelb im Glas. In der Nase exotische und zitrische Aromen – Mandarine, Grapefruit, Papaya und ein Hauch Eukalyptus. Am Gaumen dicht und saftig, mit feinem Tannin aus dem Barrique, das Struktur gibt. Ein kräftiger Mittelteil geht in ein geschmeidiges, würziges und mineralisches Finale über. Das Besondere an unseren Lagenweinen Die Arbeit im Winninger Hamm ist Handarbeit pur: Bis zu 1000 Stunden pro Hektar werden hier investiert. Die Reben wurzeln tief in fein gesplittertem Schiefer und vulkanischem Bims. Der Ausbau im kleinen Holzfass bringt elegante Würze, während die Mineralität der Mosel die Frucht trägt. Foodpairing Kräftige asiatische und orientalische Küche Gegrilltes Rind oder Schwein Kabeljau oder Seeteufel Reifer Weich und Hartkäse Trinken Nach einem Jahr Flaschenruhe erhältlich. Mit drei bis fünf Jahren Reife zeigt er seine volle Eleganz und Tiefe. Der Wein Winninger Hamm Riesling spiegelt die Dramatik der Mosel Terrassen wider. Ein Lagenwein mit exotischem Aromenspiel, Schieferwürze und langem Abgang – kraftvoll und doch fein.

Jahrgang: 2023 | Rebsorte: Riesling | Qualität: Lagenwein | Alkohol: 11.5% | Füllmenge: 0.75L",in stock,new,28.00 EUR,https://www.kirsten-liebieg.de/produkt/2023-winninger-hamm,https://cdn.sanity.io/images/3y5r987r/production/3deb9695c940bbcab6169b1e92cad1a7601e0e44-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,425,,,,unisex,,0.75L,adult,,,,,,,2320,,,Vollmundig & Komplex
uyJSzIis1XqQu6ECM9xhsx,2023 Winninger Riesling,"Aromen und Stil Goldgelb im Glas. In der Nase gelbfruchtig, konzentriert und kraftvoll. Am Gaumen Aromen von Mirabelle, Aprikose und Orangenzeste, dazu würzige Mineralität und viel Fülle. Ein Riesling mit Tiefe, Struktur und Charakter. Foodpairing Ziegenkäse im Speckmantel Milde Currygerichte Gehaltvolle Saucengerichte Fisch oder Geflügel vom Grill Trinken Direkt nach der Füllung trinkbar, mit Potenzial für bis zu fünf Jahre. Am besten bei 9 bis 11 Grad genießen. Der Wein Aus den steilen Terrassen des Winninger Domgartens, einer historischen Lage mit Schiefer, Löss und Vulkanböden. Ein Ortswein, der Herkunft schmeckbar macht und die Geschichte der Mosel weiterträgt.

Jahrgang: 2023 | Rebsorte: Riesling | Geschmack: Trocken | Qualität: Ortswein | Alkohol: 12% | Füllmenge: 0.75L",in stock,new,14.00 EUR,https://www.kirsten-liebieg.de/produkt/2023-winninger-riesling,https://cdn.sanity.io/images/3y5r987r/production/736b21ee52d9caaf7274c0177ee3208831617bba-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,1961,,,,unisex,,0.75L,adult,,,,,,,2318,,,Mineralisch & Tiefgründig
7YZDYirIDVZqWLST0O7SQx,2023 Winninger Röttgen,"Aromen und Stil Goldgelb im Glas. In der Nase exotische Frucht mit Ananas, Williamsbirne und Mirabelle, ergänzt durch kräutrige Noten. Am Gaumen zupackend, konzentriert und saftig, mit lebendiger, rassiger Säure. Mineralisch, klar und kraftvoll, mit einem langen Nachhall. Das Besondere an unseren großen Lagenweinen Die Röttgen Terrassen sind so steil, dass sie von Felswänden unterbrochen werden – selbst die Reblaus hat hier aufgegeben. Bis zu 1000 Stunden Handarbeit pro Hektar sind nötig, um die Reben zu pflegen und die Trauben zu ernten. Der Löss und der eisenhaltige Schieferboden bringen Wärme, Zugkraft und mineralische Würze ins Glas. Foodpairing Lachs mit Limone Gegrillte Meeresfrüchte Mediterrane Vorspeisen Trinken Am besten jung bei 9 bis 11 Grad. Mit einigen Jahren Reife gewinnt er an Eleganz und Tiefe. Der Wein Winninger Röttgen Riesling ist ein Lagenwein voller Mosel Energie. Steillage, Schiefer und Eisen prägen seinen Charakter – ein Riesling, der zupackt und begeistert.

Jahrgang: 2023 | Rebsorte: Riesling | Qualität: Große Lage | Alkohol: 12% | Füllmenge: 0.75L",in stock,new,32.00 EUR,https://www.kirsten-liebieg.de/produkt/2023-winninger-roettgen,https://cdn.sanity.io/images/3y5r987r/production/de3915c4b91eb2607ac68008922cb64faee2014c-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,495,,,,unisex,,0.75L,adult,,,,,,,2323,,,Mineralisch & Tiefgründig
O3vhvzQcxG7VqPlmCEKaIc,2024 Blanc de Noir,"Aromen und Stil Feines Lachsrosa im Glas. In der Nase elegante Beerennoten mit zarter Würze. Am Gaumen startet er weich und aromatisch, gewinnt dann an Struktur und endet mit einem würzigen, frischen Finale. Foodpairing Spargel mit Sauce Hollandaise Geräucherter Schinken Helle Pasteten mit Kalb oder Geflügel Pochierte Fische Trinken Jetzt genießen oder bis zu zwei Jahre nach der Abfüllung. Am besten bei 8 bis 10 Grad. Der Wein Ein Spätburgunder, hell gekeltert. Blanc de Noir verbindet sommerliche Leichtigkeit mit eleganter Würze – ein Gutswein, der vielseitig einsetzbar ist.

Jahrgang: 2024 | Rebsorte: Spätburgunder | Geschmack: Trocken | Qualität: Qualitätswein | Alkohol: 12% | Füllmenge: 0.75L",in stock,new,12.00 EUR,https://www.kirsten-liebieg.de/produkt/2024-blanc-de-noir,https://cdn.sanity.io/images/3y5r987r/production/0a55f4e31e251f09ef82362598c8dfd0a3051d3e-1024x1024.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,982,,,,unisex,,0.75L,adult,,,,,,,2404,,,Frisch & Lebendig
GZoZ56nN9F0Fzt2jwkbF8f,2024 Chardonnay,"Aromen und Stil Im Glas strahlendes Goldgelb. In der Nase fruchtige Noten von Honigmelone und reifen Birnen, die sich nach und nach in feine Honig und Nussaromen verwandeln. Am Gaumen präsentiert er sich cremig, mit viel Schmelz und einer feingliedrigen Säure. Mit etwas Luft öffnet er sich weiter und zeigt seine elegante Tiefe. Foodpairing Dieser Gutswein liebt die Küche, die leicht und raffiniert zugleich ist. Passt perfekt zu Risotto mit grünem Spargel, zu Pasta mit Meeresfrüchten, gebratenem Fisch oder zu mildem Käse. Auch zu frischen Sommersalaten ein charmanter Begleiter. Trinken Nicht zu kalt servieren – bei 8 bis 10 Grad zeigt er seine volle Eleganz. Schon jetzt zugänglich, aber auch mit Potenzial für die nächsten Jahre. Der Wein Seit 2007 Teil unserer Kollektion und heute ein Highlight unter den Gutsweinen. Chardonnay ohne Holz, unoaked wie die Amerikaner sagen – pur, präzise, ehrlich. Ein Wein, der die Mosel auf moderne Weise interpretiert.

Jahrgang: 2024 | Rebsorte: Chardonnay | Geschmack: Trocken | Qualität: Qualitätswein | Alkohol: 12% | Füllmenge: 0.75L",in stock,new,12.00 EUR,https://www.kirsten-liebieg.de/produkt/2024-chardonnay,https://cdn.sanity.io/images/3y5r987r/production/4e0fa80195d7bfa6abd14135c6fe925b7a152613-1024x1024.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,459,,,,unisex,,0.75L,adult,,,,,,,2429,,,
O3vhvzQcxG7VqPlmCEKaRQ,2024 Grauburgunder,"Aromen und Stil Sattes Gelb im Glas. In der Nase herzhafte Noten von Kürbis und Artischocke, dazu reife Honigmelone und Mango. Am Gaumen kräftig, saftig und mit feinen Nussaromen. Die mineralische Frische der Mosel verleiht ihm Struktur und Eleganz. Foodpairing Gegrillte Dorade oder Lachs Meeresfrüchte Cocktail Salate mit cremigen Dressings Leicht würzige asiatische Küche Trinken Am besten jung oder innerhalb von zwei bis drei Jahren. Serviert bei 8 bis 10 Grad entfaltet er seine volle Aromatik. Der Wein 2018 erstmals im Sortiment und sofort zum Liebling avanciert. Grauburgunder mit mehr Substanz, kräftigen Aromen und einem modernen Twist – ein Gutswein mit Charakter.

Jahrgang: 2024 | Rebsorte: Grauburgunder | Geschmack: Trocken | Qualität: Qualitätswein | Alkohol: 12% | Füllmenge: 0.75L",in stock,new,12.00 EUR,https://www.kirsten-liebieg.de/produkt/2024-grauburgunder,https://cdn.sanity.io/images/3y5r987r/production/7cef595bcd08cc50590f24907c7e4f8e6ad9bcc2-1024x1024.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,1299,,,,unisex,,0.75L,adult,,,,,,,2407,,,Aromatisch & Charmant
9n5QvMzjikCUJenvBBVtrK,2024 Klüsserather Riesling,"Aromen und Stil Sattes Goldgelb im Glas. In der Nase intensive Frucht von Grapefruit, Orange und Cox Orange, dazu exotische Noten von Mango und Maracuja. Am Gaumen expressiv, dicht und konzentriert, mit einer lebendigen Säure im Hintergrund. Pikant, mineralisch und voller Finesse – ein Riesling mit beeindruckender Vitalität und feiner Balance. Foodpairing Asiatische Gerichte mit leichter Schärfe Spargel mit Butter oder Sauce Hollandaise Aromatische Vorspeisen und Zwischengänge Trinken Jung schon ein Genuss, entwickelt sich über die nächsten drei Jahre weiter. Servieren bei 9 bis 11 Grad. Der Wein Dieser Riesling fängt die Mosel Mineralität ein und vereint sie mit lebendiger Frucht – ein echtes Glanzstück unter den Ortsweinen und eine Hommage an unseren Heimatort.

Jahrgang: 2024 | Rebsorte: Riesling | Geschmack: Trocken | Qualität: Qualitätswein | Alkohol: 12% | Füllmenge: 0.75L",in stock,new,14.00 EUR,https://www.kirsten-liebieg.de/produkt/2024-kluesserather-riesling,https://cdn.sanity.io/images/3y5r987r/production/59539815e92214910b7083610aa3bbeb7d8c93f0-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,3933,,,,unisex,,0.75L,adult,,,,,,,2406,,,Mineralisch & Tiefgründig
uyJSzIis1XqQu6ECM9xfuc,2024 Sauvignon Blanc,"Aromen und Stil Zartes Grün mit goldenem Schimmer im Glas. In der Nase volle Aromenkraft mit Kräuterwürze, Stachelbeere, gelber Paprika und reifer Holunderblüte. Feine Zitrusaromen und eine dezente Rauchigkeit geben Tiefe. Am Gaumen cremig, saftig und intensiv, mit viel Schub und langem Finish. Foodpairing Frische Frühlingsküche Ziegenkäse mit Honig Leichte Sommergerichte mit Kräutern Asiatische Gerichte mit Limette und Koriander Gegrilltes Gemüse oder Fisch Trinken Sofort genießen, solange die Aromatik jung und lebendig ist. Bei 8 bis 10 Grad entfaltet er seine volle Strahlkraft. Der Wein Ein fast revolutionärer Mosel Sauvignon Blanc, geboren aus dem Mut, Neues zu wagen. Bernhard Kirsten pflanzte 2007 die ersten Reben – heute ist dieser Wein ein Aushängeschild für aromatische Vielfalt und moderne Mosel Weine.

Jahrgang: 2024 | Rebsorte: Sauvignon Blanc | Geschmack: trocken | Qualität: Qualitätswein | Alkohol: 11.5% | Füllmenge: 0.75L",in stock,new,14.00 EUR,https://www.kirsten-liebieg.de/produkt/2024-sauvignon-blanc,https://cdn.sanity.io/images/3y5r987r/production/5d17f66003ae13d3502c7707d061d8f64b6f03de-1024x1024.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,947,,,,unisex,,0.75L,adult,,,,,,,2403,,,Frisch & Lebendig
54sxLh9e1TEhs4q9HMYgXx,2024 Winninger Riesling,"Aromen und Stil Goldgelb im Glas. In der Nase gelbfruchtig, konzentriert und kraftvoll. Am Gaumen Aromen von Mirabelle, Aprikose und Orangenzeste, dazu würzige Mineralität und viel Fülle. Ein Riesling mit Tiefe, Struktur und Charakter. Foodpairing Ziegenkäse im Speckmantel Milde Currygerichte Gehaltvolle Saucengerichte Fisch oder Geflügel vom Grill Trinken Direkt nach der Füllung trinkbar, mit Potenzial für bis zu fünf Jahre. Am besten bei 9 bis 11 Grad genießen. Der Wein Aus den steilen Terrassen des Winninger Domgartens, einer historischen Lage mit Schiefer, Löss und Vulkanböden. Ein Ortswein, der Herkunft schmeckbar macht und die Geschichte der Mosel weiterträgt.

Jahrgang: 2024 | Rebsorte: Riesling | Geschmack: Trocken | Qualität: Qualitätswein | Alkohol: 12% | Füllmenge: 0.75L",in stock,new,14.00 EUR,https://www.kirsten-liebieg.de/produkt/2024-winninger-riesling,https://cdn.sanity.io/images/3y5r987r/production/5fc88ad9b3f7945dc0e827e4dff4d73c724c38b5-1080x1080.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,2633,,,,unisex,,0.75L,adult,,,,,,,2418,,,Mineralisch & Tiefgründig
7YZDYirIDVZqWLST0O7Xxb,2024 Wolkentanz,"Aromen und Stil Helles Goldgelb im Glas. Duft von reifem Pfirsich, Melone und Cox Orange, dazu exotische Anklänge von Ananas und Mango. Zarte Honignoten runden das Bouquet ab. Am Gaumen cremig, mit feinem Schmelz und einer sanften, eleganten Säure. Foodpairing Sushi und Sashimi Ziegenkäse mit Honig Sommersalat mit frischen Kräutern Pasta mit Zitronenbutter Trinken Am schönsten jung bei 8 bis 10 Grad. Perfekt für Picknick, Terrasse oder ein Glas zum Feierabend. Der Wein Ein Riesling mit niedrigerem Alkohol, lebendig und aromatisch. Wolkentanz Riesling tanzt leicht über die Zunge – Mosel Genuss in seiner unkomplizierten Form.

Jahrgang: 2024 | Rebsorte: Riesling | Qualität: Qualitätswein | Alkohol: 11% | Füllmenge: 0.75L",in stock,new,9.50 EUR,https://www.kirsten-liebieg.de/produkt/2024-wolkentanz,https://cdn.sanity.io/images/3y5r987r/production/a7376691f0135b358a07f545b26452de56202a8c-1024x1024.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,2615,,,,unisex,,0.75L,adult,,,,,,,2402,,,Frisch & Lebendig
uyJSzIis1XqQu6ECM9xfzO,2024 Wolkentanz Rosé ,"Wolkentanz Rosé by Kirsten Liebieg – Gutswein von der Mosel Die Mosel zum Trinken Wolkentanz Rosé bringt Sommerstimmung ins Glas. Lebendig, frisch und mit einem Hauch von Eleganz – ein Rosé, der Lust auf den nächsten Schluck macht. Aromen und Stil Kräftiges Lachsrosa im Glas. In der Nase rote Früchte mit dominanter Erdbeere, ergänzt durch Cassis und Mirabelle. Zarte Zitronenzesten geben Frische. Am Gaumen startet er spritzig, wird dann saftig beerig und endet mit einer würzigen, pfeffrigen Note. Foodpairing Fingerfood und Antipasti Gegrillter Lachs oder Garnelen Leichte Sommergerichte Mild gewürzte asiatische Currys Trinken Gut gekühlt bei 6 bis 8 Grad. Im Hochsommer darf ein Eiswürfel mit ins Glas – für noch mehr Frische. Der Wein Eine Cuvée aus Spätburgunder und Cabernet Sauvignon, schonend vinifiziert für Balance zwischen Frucht und Frische. Wenig Alkohol, viel Ausdruck – ein echter Wolkentanz Rosé.

Jahrgang: 2024 | Rebsorte: Spätburgunder | Qualität: Qualitätswein | Alkohol: 11% | Füllmenge: 0.75L",in stock,new,9.50 EUR,https://www.kirsten-liebieg.de/produkt/2024-wolkentanz-ros,https://cdn.sanity.io/images/3y5r987r/production/acd2c119f2499aafdefcf49e19989f757d260af9-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,420,,,,unisex,,0.75L,adult,,,,,,,2417,,,Frisch & Lebendig
7YZDYirIDVZqWLST0O7TBx,25 Euro,"

Jahrgang: [object Object] | Rebsorte: [object Object] | Geschmack: [object Object] | Qualität: [object Object] | Füllmenge: 0.1L",in stock,new,25.00 EUR,https://www.kirsten-liebieg.de/produkt/25-euro,https://cdn.sanity.io/images/3y5r987r/production/9c30084858c197ef200bfe9335652217593e6f37-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,100,,,,unisex,,0.1L,adult,,,,,,,GUT25,,,
7YZDYirIDVZqWLST0O7TEE,50 Euro,"

Jahrgang: [object Object] | Rebsorte: [object Object] | Geschmack: [object Object] | Qualität: [object Object] | Füllmenge: 0.1L",in stock,new,50.00 EUR,https://www.kirsten-liebieg.de/produkt/50-euro,https://cdn.sanity.io/images/3y5r987r/production/9c30084858c197ef200bfe9335652217593e6f37-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,99,,,,unisex,,0.1L,adult,,,,,,,GUT50,,,
O3vhvzQcxG7VqPlmCEKglJ,Blanc des Blancs Brut Nature,"Aromen und Stil Goldgelb mit feiner Perlage. In der Nase Brioche und gelbe Blüten. Am Gaumen Apfel, Aprikose, Birne, dazu nussige Noten und geröstete Walnüsse. Vollmundig, würzig, mit lebendiger Säure und burgunderhaftem Charakter. Das Besondere an unseren Sekten Der Grundwein reifte teilweise im 500 Liter Eichenholzfass, was feine Würze und Tiefe bringt. Langes Hefelager sorgt für cremige Textur und präzise Aromatik. Foodpairing Aperitif Zu Meeresfrüchten Zu kalten Vorspeisen mit feiner Säure Trinken Immer frisch degorgiert verfügbar, lagerfähig über mehrere Jahre. Der Sekt Blanc de Blancs Brut nature ist ein kraftvoller, burgunderhafter Sekt mit Mosel Mineralität – ein Genuss für Liebhaber komplexer Schaumweine.

Jahrgang: N.V. | Qualität: Traditionelle Flaschengärung | Alkohol: 12% | Füllmenge: 0.75L",in stock,new,18.00 EUR,https://www.kirsten-liebieg.de/produkt/blanc-des-blancs-brut-nature,https://cdn.sanity.io/images/3y5r987r/production/b91c7d432ea1d48a7f3420a54a307938c287f430-1024x1024.png?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,873,,,,unisex,,0.75L,adult,,,,,,,242018N,,,Mineralisch & Tiefgründig
7YZDYirIDVZqWLST0O7T4N,Frei Frau Rosé ,"Aromen und Stil Mild, erfrischend und fruchtig. In der Aromatik stehen rote Früchte im Vordergrund. Die fruchtigen Noten verbinden sich mit einer belebenden Säure zu einem ausgewogenen, harmonischen Gesamtbild. Leicht, zugänglich und angenehm animierend. Foodpairing Leichte Vorspeisen Sommerliche Salate Fruchtige Desserts Als Aperitif ohne Alkohol Trinken Gut gekühlt genießen. Der Wein Frei Frau Rosé ist ein alkoholfreier Sekt, der aus entalkoholisierten Roséweinen komponiert wurde. Die Verbindung aus Frische, Frucht und milder Säure sorgt für ein stimmiges Geschmackserlebnis – alkoholfrei, aber mit Charakter.

Geschmack: trocken | Qualität: Schäumendes Getränk aus entalkoholisiertem Wein | Füllmenge: 0.75L",in stock,new,9.00 EUR,https://www.kirsten-liebieg.de/produkt/frei-frau-ros,https://cdn.sanity.io/images/3y5r987r/production/4dd445d8040a17e9b11e74815f05beb5dba83f90-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,65,,,,unisex,,0.75L,adult,,,,,,,FFR2201,,,
7YZDYirIDVZqWLST0O7TiY,Grande Cuvée,"Aromen und Stil Goldgelb mit feiner Schaumkrone. In der Nase komplex und verspielt: Apfel, Mirabelle, Waldbeeren, Hefezopf, dazu Zimt, Zitronentarte und Salzkaramell. Am Gaumen saftig, zupackend, mit feiner Mineralität und nobler Bitternote. Elegant und vielschichtig. Das Besondere an unseren Sekten Nur die besten Trauben werden für die Grande Cuvée verwendet. Traditionelle Flaschengärung, langes Hefelager, meisterhafte Assemblage. Ein Sekt, der in jeder Hinsicht an große Champagner erinnert und doch unverkennbar Mosel bleibt. Foodpairing Raffinierte Vorspeisen mit Fisch oder Meeresfrüchten Elegante Gerichte mit hellem Fleisch Auch als festlicher Aperitif ein Erlebnis Trinken Ab sofort genießbar, mit Reifepotenzial für mehrere Jahre. Der Sekt Grande Cuvée Brut ist die Krönung unserer Sektkollektion. Elegant, komplex und voller Finesse – ein Schaumwein für besondere Momente.

Rebsorte: Pinot Noir/Chardonnay | Geschmack: brut | Qualität: Sekt | Alkohol: 12% | Füllmenge: 0.75L",in stock,new,24.00 EUR,https://www.kirsten-liebieg.de/produkt/grande-cuv-e,https://cdn.sanity.io/images/3y5r987r/production/4f6a18b2ac0bd37b40d4bf41f95388b4ab72fbc3-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,1121,,,,unisex,,0.75L,adult,,,,,,,252018,,,Aromatisch & Charmant
uyJSzIis1XqQu6ECM9xhUU,Heldensekt,"Aromen und Stil Goldgelb mit feiner Perlage. In der Nase reife Birne, Pfirsich und feines Weißbrot. Am Gaumen konzentriert mit Steinobst, gelben Früchten und cremiger Brioche-Aromatik. Intensiv, mineralisch, langanhaltend. Das Besondere an unseren Sekten Die Trauben stammen aus der Lage Pölicher Held. Spontan vergoren, anschließend traditionelle Flaschengärung, mindestens drei Jahre Hefelager. Produziert nur in den besten Jahrgängen, in limitierter Menge. Foodpairing Wie ein Jahrgangschampagner einsetzbar Zu Leberterrine Zu gebratenem Geflügel oder Kalb Zu feinen Fischgerichten Trinken Ab Verkauf sofort trinkreif, mit Potenzial für mehrere Jahre Lagerung. Der Sekt Heldensekt ist ein Lagensekt mit Anspruch – kräftig, cremig, mineralisch. Ein Sekt, der Jahrgang und Herkunft spürbar macht.

Rebsorte: Riesling | Geschmack: Brut | Qualität: Sekt | Alkohol: 12.5% | Füllmenge: 0.75L",in stock,new,24.00 EUR,https://www.kirsten-liebieg.de/produkt/heldensekt,https://cdn.sanity.io/images/3y5r987r/production/0743605074bde8c1bc9af36ff41579484901c73f-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,838,,,,unisex,,0.75L,adult,,,,,,,202018H,,,Vollmundig & Komplex
O3vhvzQcxG7VqPlmCEKcC2,Korkenzieher Kirsten|Liebieg,"

Jahrgang: [object Object] | Rebsorte: [object Object] | Geschmack: [object Object] | Qualität: [object Object] | Füllmenge: 0.01L",in stock,new,7.50 EUR,https://www.kirsten-liebieg.de/produkt/korkenzieher-kirsten-liebieg,https://cdn.sanity.io/images/3y5r987r/production/3469ec1e935fbac5a1b6ac4144742f8d03c29ddb-843x1080.png?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,50,,,,unisex,,0.01L,adult,,,,,,,KZKL,,,
uyJSzIis1XqQu6ECM9xikf,Olivenöl Dos Pedros,"

Jahrgang: [object Object] | Rebsorte: [object Object] | Geschmack: [object Object] | Qualität: [object Object] | Füllmenge: 0.5L",in stock,new,26.50 EUR,https://www.kirsten-liebieg.de/produkt/olivenoel-dos-pedros,https://cdn.sanity.io/images/3y5r987r/production/43a8bc82bfacc81f089e9540c54504ab412b4dfb-337x1080.png?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,3,,,,unisex,,0.5L,adult,,,,,,,Oliven%C3%B6l,,,
7YZDYirIDVZqWLST0O7TQM,Pinot Brut,"Aromen und Stil Zartes Rosé mit feiner Perlage. In der Nase frische rote Früchte, am Gaumen belebende Frische mit Erdbeere, Birne und einem Hauch Brioche. Elegant, verspielt und animierend. Das Besondere an unseren Sekten Eine Cuvée aus Spätburgunder, Grauburgunder und Weißburgunder. Traditionelle Flaschengärung, von Hand gerüttelt, immer frisch degorgiert. Kleine Chargen garantieren höchste Frische und Präzision. Foodpairing Als Aperitif Zu Fingerfood und Antipasti Einfach so – mit Freunden Trinken Direkt ab Hof frisch genießbar, lagerfähig zwei bis vier Jahre. Der Sekt Pinot Brut ist die perfekte Balance aus Frische, Frucht und Eleganz. Ein Signature Sekt, der die Mosel international strahlen lässt.

Jahrgang: N.V. | Rebsorte: Spätburgunder/Weißburgunder | Geschmack: Brut | Qualität: Sekt | Alkohol: 12.5% | Füllmenge: 0.75L",in stock,new,16.00 EUR,https://www.kirsten-liebieg.de/produkt/pinot-brut,https://cdn.sanity.io/images/3y5r987r/production/2f3a8d9dfe21989c2be644f52e51e9993c52d816-1024x1024.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,1169,,,,unisex,,0.75L,adult,,,,,,,212018,,,Frisch & Lebendig
